"UF";"COD_MUN";"NOME_MUN";"Ausência de Casos";"NUM_2025";"DEN_2025";"RES_2025";"Alcançou a meta?";"RES";"METAS"
"AL";270850;"São Luís do Quitunde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270860;"São Miguel dos Campos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270870;"São Miguel dos Milagres";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270880;"São Sebastião";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270890;"Satuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270895;"Senador Rui Palmeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270900;"Tanque d'Arca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270910;"Taquarana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270915;"Teotônio Vilela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270920;"Traipu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270930;"União dos Palmares";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"AL";270940;"Viçosa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280010;"Amparo de São Francisco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280020;"Aquidabã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280030;"Aracaju";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"SE";280040;"Arauá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280050;"Areia Branca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280060;"Barra dos Coqueiros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280067;"Boquim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280070;"Brejo Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280100;"Campo do Brito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280110;"Canhoba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280120;"Canindé de São Francisco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280130;"Capela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280140;"Carira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280150;"Carmópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280160;"Cedro de São João";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280170;"Cristinápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280190;"Cumbe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280200;"Divina Pastora";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280210;"Estância";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280220;"Feira Nova";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280230;"Frei Paulo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280240;"Gararu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280250;"General Maynard";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280260;"Gracho Cardoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280270;"Ilha das Flores";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280280;"Indiaroba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280290;"Itabaiana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280300;"Itabaianinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280310;"Itabi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280320;"Itaporanga d'Ajuda";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280330;"Japaratuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280340;"Japoatã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280350;"Lagarto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280360;"Laranjeiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280370;"Macambira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280380;"Malhada dos Bois";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280390;"Malhador";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280400;"Maruim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280410;"Moita Bonita";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280420;"Monte Alegre de Sergipe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280430;"Muribeca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280440;"Neópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280445;"Nossa Senhora Aparecida";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280450;"Nossa Senhora da Glória";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280460;"Nossa Senhora das Dores";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280470;"Nossa Senhora de Lourdes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280480;"Nossa Senhora do Socorro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280490;"Pacatuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280500;"Pedra Mole";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280510;"Pedrinhas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280520;"Pinhão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280530;"Pirambu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280540;"Poço Redondo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280550;"Poço Verde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280560;"Porto da Folha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280570;"Propriá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280580;"Riachão do Dantas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280590;"Riachuelo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280600;"Ribeirópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280610;"Rosário do Catete";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280620;"Salgado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280630;"Santa Luzia do Itanhy";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280640;"Santana do São Francisco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280650;"Santa Rosa de Lima";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280660;"Santo Amaro das Brotas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280670;"São Cristóvão";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280680;"São Domingos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280690;"São Francisco";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280700;"São Miguel do Aleixo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280710;"Simão Dias";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280720;"Siriri";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280730;"Telha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280740;"Tobias Barreto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280750;"Tomar do Geru";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"SE";280760;"Umbaúba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290010;"Abaíra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290020;"Abaré";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290030;"Acajutiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290035;"Adustina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290040;"Água Fria";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290050;"Érico Cardoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290060;"Aiquara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290070;"Alagoinhas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290080;"Alcobaça";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290090;"Almadina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290100;"Amargosa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290110;"Amélia Rodrigues";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290115;"América Dourada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290120;"Anagé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290130;"Andaraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290135;"Andorinha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290140;"Angical";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290150;"Anguera";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290160;"Antas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290170;"Antônio Cardoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290180;"Antônio Gonçalves";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290190;"Aporá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290195;"Apuarema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290200;"Aracatu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290205;"Araças";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290210;"Araci";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290220;"Aramari";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290225;"Arataca";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290230;"Aratuípe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290240;"Aurelino Leal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290250;"Baianópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290260;"Baixa Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290265;"Banzaê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290270;"Barra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290280;"Barra da Estiva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290290;"Barra do Choça";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290300;"Barra do Mendes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290310;"Barra do Rocha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290320;"Barreiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290323;"Barro Alto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290327;"Barrocas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290330;"Barro Preto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290340;"Belmonte";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290350;"Belo Campo";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290360;"Biritinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290370;"Boa Nova";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290380;"Boa Vista do Tupim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290390;"Bom Jesus da Lapa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290395;"Bom Jesus da Serra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290400;"Boninal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290405;"Bonito";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290410;"Boquira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290420;"Botuporã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290430;"Brejões";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290440;"Brejolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290450;"Brotas de Macaúbas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290460;"Brumado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290470;"Buerarema";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290475;"Buritirama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290480;"Caatiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290485;"Cabaceiras do Paraguaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290490;"Cachoeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290500;"Caculé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290510;"Caém";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290515;"Caetanos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290520;"Caetité";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290530;"Cafarnaum";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290540;"Cairu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290550;"Caldeirão Grande";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290560;"Camacan";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290570;"Camaçari";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"BA";290580;"Camamu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290590;"Campo Alegre de Lourdes";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290600;"Campo Formoso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290610;"Canápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290620;"Canarana";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290630;"Canavieiras";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290640;"Candeal";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290650;"Candeias";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290660;"Candiba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290670;"Cândido Sales";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290680;"Cansanção";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290682;"Canudos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290685;"Capela do Alto Alegre";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290687;"Capim Grosso";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290689;"Caraíbas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290690;"Caravelas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290700;"Cardeal da Silva";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290710;"Carinhanha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290720;"Casa Nova";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290730;"Castro Alves";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290740;"Catolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290750;"Catu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290755;"Caturama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290760;"Central";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290770;"Chorrochó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290780;"Cícero Dantas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290790;"Cipó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290800;"Coaraci";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290810;"Cocos";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290820;"Conceição da Feira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290830;"Conceição do Almeida";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290840;"Conceição do Coité";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290850;"Conceição do Jacuípe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290860;"Conde";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290870;"Condeúba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290880;"Contendas do Sincorá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290890;"Coração de Maria";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290900;"Cordeiros";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290910;"Coribe";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"BA";290920;"Coronel João Sá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290930;"Correntina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290940;"Cotegipe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290950;"Cravolândia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290960;"Crisópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290970;"Cristópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290980;"Cruz das Almas";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";290990;"Curaçá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291000;"Dário Meira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291005;"Dias d'Ávila";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291010;"Dom Basílio";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291020;"Dom Macedo Costa";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291030;"Elísio Medrado";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291040;"Encruzilhada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291050;"Entre Rios";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291060;"Esplanada";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291070;"Euclides da Cunha";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291072;"Eunápolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291075;"Fátima";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291077;"Feira da Mata";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291080;"Feira de Santana";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"BA";291085;"Filadélfia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291090;"Firmino Alves";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291100;"Floresta Azul";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291110;"Formosa do Rio Preto";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291120;"Gandu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291125;"Gavião";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291130;"Gentio do Ouro";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291140;"Glória";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291150;"Gongogi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291160;"Governador Mangabeira";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291165;"Guajeru";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291170;"Guanambi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291180;"Guaratinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291185;"Heliópolis";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291190;"Iaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291200;"Ibiassucê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291210;"Ibicaraí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291220;"Ibicoara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291230;"Ibicuí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291240;"Ibipeba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291250;"Ibipitanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291260;"Ibiquera";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291270;"Ibirapitanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291280;"Ibirapuã";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291290;"Ibirataia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291300;"Ibitiara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291310;"Ibititá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291320;"Ibotirama";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291330;"Ichu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291340;"Igaporã";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"BA";291345;"Igrapiúna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291350;"Iguaí";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291360;"Ilhéus";;0;1;0;"Não";0;"NÃO ALCANÇOU"
"BA";291370;"Inhambupe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291380;"Ipecaetá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291390;"Ipiaú";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291400;"Ipirá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291410;"Ipupiara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291420;"Irajuba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291430;"Iramaia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291440;"Iraquara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291450;"Irará";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291460;"Irecê";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291465;"Itabela";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291470;"Itaberaba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291480;"Itabuna";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291490;"Itacaré";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291500;"Itaeté";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291510;"Itagi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291520;"Itagibá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291530;"Itagimirim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291535;"Itaguaçu da Bahia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291540;"Itaju do Colônia";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291550;"Itajuípe";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291560;"Itamaraju";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291570;"Itamari";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291580;"Itambé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291590;"Itanagra";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291600;"Itanhém";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291610;"Itaparica";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291620;"Itapé";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291630;"Itapebi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291640;"Itapetinga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291650;"Itapicuru";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291660;"Itapitanga";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291670;"Itaquara";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291680;"Itarantim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291685;"Itatim";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291690;"Itiruçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291700;"Itiúba";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291710;"Itororó";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291720;"Ituaçu";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291730;"Ituberá";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291733;"Iuiú";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291735;"Jaborandi";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291740;"Jacaraci";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
"BA";291750;"Jacobina";"Sim";0;0;0;"Não";0;"NÃO ALCANÇOU"
